what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1317143179867
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1317143179867
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1317143179867
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1317143179867
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1317143179867
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1317143179867
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1317143179867
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1317143179867
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1317143179867
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1317143179867
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1317143179867
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1317143179867
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1317143179867
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1317143179867
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1317143179867
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1317143179867
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1317143179867
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1317143179867
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1317143179867
started,bundle,com.vp.vpsde.ec,5.2.1.2,"com.vp.vpsde.ec",1317143179867
started,bundle,com.google.appengine.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.appengine.eclipse.core",1317143179867
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.appengine.rpc",1317143179867
started,bundle,com.google.gdt.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.core",1317143179867
started,bundle,com.google.gdt.eclipse.login,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.login",1317143179867
started,bundle,com.google.gdt.eclipse.managedapis,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.managedapis",1317143179867
started,bundle,com.google.gdt.eclipse.platform.e36,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.platform.e36",1317143179867
started,bundle,com.google.gdt.eclipse.platform.shared,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.platform.shared",1317143179867
started,bundle,com.google.gdt.eclipse.suite,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.suite",1317143179867
started,bundle,com.google.gwt.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.gwt.eclipse.core",1317143179867
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1317143179867
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1317143179867
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1317143179867
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1317143179867
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1317143179867
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1317143179867
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1317143179867
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1317143179867
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1317143179867
started,bundle,com.google.gdt.eclipse.designer,2.3.2.r36x201107161302,"com.google.gdt.eclipse.designer",1317143179867
started,bundle,org.eclipse.wb.core,1.1.0.r36x201107161214,"org.eclipse.wb.core",1317143179867
started,bundle,org.eclipse.wb.core.lib,1.1.0.r36x201107161214,"org.eclipse.wb.core.lib",1317143179867
os,sysinfo,,,"linux",1317143179870
arch,sysinfo,,,"x86",1317143179870
ws,sysinfo,,,"gtk",1317143179870
locale,sysinfo,,,"en_US",1317143179870
processors,sysinfo,,,"2",1317143179870
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1317143179870
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1317143179870
java.specification.name,sysinfo,,,"Java Platform API Specification",1317143179870
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317143179870
java.specification.version,sysinfo,,,"1.6",1317143179871
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1317143179871
java.version,sysinfo,,,"1.6.0_20",1317143179871
java.vm.info,sysinfo,,,"mixed mode, sharing",1317143179871
java.vm.name,sysinfo,,,"OpenJDK Client VM",1317143179871
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1317143179871
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317143179871
java.vm.specification.version,sysinfo,,,"1.0",1317143179871
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1317143179871
java.vm.version,sysinfo,,,"19.0-b09",1317143179871
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1317143181746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143182085
started,bundle,com.google.gdt.eclipse.mobile.android,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.mobile.android",1317143182115
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1317143182121
started,bundle,com.google.gdt.eclipse.designer.hosted,2.3.2.r36x201107161253,"com.google.gdt.eclipse.designer.hosted",1317143182295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143182329
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.2.r36x201107161302,"com.google.gdt.eclipse.designer.UiBinder",1317143182466
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1317143182575
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1317143182581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143353057
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317143364980
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1317143365434
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1317143365952
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1317143365954
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1317143365977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317143367134
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143368302
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317143370820
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1317143371286
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1317143371288
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1317143371299
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1317143371299
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1317143371436
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1317143371438
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1317143371696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143377743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143384851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143393526
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1317143396156
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1317143396174
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1317143396183
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1317143396195
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1317143396224
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1317143396244
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1317143396279
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1317143396331
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1317143396353
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1317143396421
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1317143396562
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1317143396788
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1317143396948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317143397636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143397659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143401881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143420906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143440084
started,bundle,com.google.gdt.eclipse.maven,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.maven",1317143446614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143446716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143452506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143468698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143471765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317143473567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143473581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143480302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143525325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143527929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143539372
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143540950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317143543147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317143545313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143547212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143558584
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317143560496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143586220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143591680
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143592876
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317143594154
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1317143601773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143602006
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1317143689716
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1317143689718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143690224
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143690362
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143690456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143695578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143715626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143720558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143728066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317143730832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143734182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143746287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317143749305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317143769749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143771567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143794784
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317143796582
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1317143798187
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1317143799914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143800084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143806981
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1317143807090
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317143807897
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1317143808074
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317143808485
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143828229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317143831883
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317143838364
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1317143838445
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143845919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317143853171
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317143855931
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1317143856009
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143859071
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143871811
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317143884858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143890584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143899190
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143899280
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317143899365
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317143917285
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317143939265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317143946840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143970011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317143971154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317144020029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144123392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144138991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144142955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144189490
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144191437
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317144224051
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317144234486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144284503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144340328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144354342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144354503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144377286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144377523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144377549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144383257
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144383352
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144383418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144389676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144390877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144391599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144398487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144424080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144424246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144436062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144436966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317144464660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144468615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144473094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317144620585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144623518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317144650552
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1317144651453
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1317144651487
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1317144651535
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144653145
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144665183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317144668911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144698943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144699724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144700965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144709616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317144745687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144753853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144754953
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317144758499
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144758734
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317144758751
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144760807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317144785787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144794023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144795699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144797422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317144873560
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317144879027
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317144879254
